HH_Labor	Ward	HH_CultVar	HH_PlantingDay	CultArea	HHSize	
3	1	3	330	1	5	
2	1	3	344	1	3	
3	1	3	330	1	5	
5	1	3	344	1	8	
2	1	3	344	1	3	
2	1	3	330	1	4	
2	1	3	344	1	4	
2	1	3	330	1	4	
3	1	3	344	1	5	
2	1	3	344	1	4	
6	1	3	330	1	11	
1	1	3	344	1	1	
5	1	3	330	1	8	
5	1	3	330	1	7	
5	1	3	330	1	7	
3	1	3	330	1	5	
2	1	3	344	1	4	
2	1	3	330	1	2	
3	1	3	344	1	5	
2	1	3	330	1	4	
5	1	3	330	1	7	
4	1	3	330	1	6	
3	1	3	344	1	5	
3	1	3	344	1	5	
5	1	3	344	1	7	
5	1	3	344	1	7	
2	1	3	344	1	2	
2	1	3	344	1	3	
3	1	3	330	1	5	
5	1	3	344	1	7	
2	1	3	344	1	4	
5	1	3	330	1	9	
3	1	3	344	1	5	
3	1	3	330	1	5	
3	1	3	344	1	5	
2	1	3	344	1	2	
5	1	3	344	1	8	
3	1	3	344	1	5	
2	1	3	330	1	3	
5	1	3	330	1	8	
2	1	3	344	1	4	
3	1	3	344	1	5	
4	1	3	330	1	6	
5	1	3	330	1	7	
2	1	3	330	1	2	
2	1	3	330	1	3	
3	1	3	344	1	5	
2	1	3	344	1	3	
4	1	3	344	1	6	
5	1	3	344	1	7	
3	1	3	344	1	5	
2	1	3	330	1	3	
5	1	3	330	1	7	
2	1	3	344	1	4	
2	1	3	344	1	4	
2	1	3	330	1	4	
2	1	3	330	1	3	
3	1	3	344	1	5	
5	1	3	344	1	8	
3	1	3	330	1	5	
2	1	3	344	1	3	
4	1	3	330	1	6	
4	1	3	330	1	6	
5	1	3	344	1	7	
3	1	3	330	1	5	
5	1	3	330	1	7	
5	1	3	330	1	7	
3	1	3	330	1	5	
3	1	3	344	1	5	
4	1	3	344	1	6	
6	1	3	330	1	10	
3	1	3	330	1	5	
4	1	3	330	1	6	
2	1	3	344	1	3	
6	1	3	344	1	10	
2	1	3	344	1	4	
5	1	3	330	1	7	
6	1	3	344	1	10	
2	1	3	330	1	4	
3	1	3	344	1	5	
2	1	3	344	1	3	
4	1	3	330	1	6	
2	1	3	344	1	2	
2	1	3	344	1	2	
6	1	3	330	1	10	
2	1	3	330	1	3	
5	1	3	344	1	7	
4	1	3	330	1	6	
1	1	3	344	1	1	
5	1	3	344	1	7	
2	1	3	330	1	3	
5	1	3	344	1	9	
5	1	3	330	1	8	
5	1	3	330	1	7	
2	1	3	344	1	4	
2	1	3	330	1	4	
4	1	3	344	1	6	
2	1	3	330	1	2	
2	1	3	344	1	3	
3	1	3	344	1	5	
3	1	3	344	1	5	
5	1	3	344	1	7	
2	1	3	330	1	4	
3	1	3	344	1	5	
3	1	3	344	1	5	
6	1	3	344	1	10	
5	1	3	330	1	7	
5	1	3	330	1	8	
2	1	3	344	1	2	
4	1	3	344	1	6	
5	1	3	330	1	8	
2	1	3	344	1	3	
4	1	3	344	1	6	
4	1	3	344	1	6	
5	1	3	344	1	9	
3	1	3	330	1	5	
2	1	3	344	1	4	
3	1	3	330	1	5	
5	1	3	344	1	7	
5	1	3	330	1	7	
2	1	3	330	1	4	
2	1	3	330	1	3	
2	1	3	344	1	4	
6	1	3	330	1	11	
3	1	3	344	1	5	
5	1	3	344	1	8	
5	1	3	330	1	8	
5	1	3	344	1	7	
5	1	3	330	1	8	
5	1	3	344	1	8	
2	1	3	344	1	3	
5	1	3	330	1	8	
5	1	3	330	1	7	
5	1	3	344	1	8	
4	1	3	330	1	6	
2	1	3	330	1	3	
5	1	3	330	1	7	
5	1	3	330	1	8	
6	1	3	330	1	10	
5	1	3	344	1	7	
3	1	3	344	1	5	
5	1	3	344	1	8	
5	1	3	344	1	9	
4	1	3	344	1	6	
2	1	3	330	1	4	
2	1	3	330	1	4	
3	1	3	344	1	5	
4	1	3	344	1	6	
1	1	3	330	1	1	
2	1	3	330	1	4	
2	1	3	330	1	3	
5	1	3	344	1	7	
5	1	3	344	1	7	
5	1	3	344	1	8	
5	1	3	330	1	7	
5	1	3	344	1	8	
5	1	3	330	1	7	
5	1	3	344	1	8	
2	1	3	330	1	3	
2	1	3	330	1	3	
5	1	3	330	1	7	
2	1	3	344	1	3	
2	1	3	344	1	4	
3	1	3	344	1	5	
2	1	3	330	1	3	
5	1	3	344	1	8	
2	1	3	344	1	3	
4	1	3	330	1	6	
4	1	3	344	1	6	
2	1	3	330	1	4	
4	1	3	330	1	6	
2	1	3	330	1	2	
5	1	3	330	1	7	
2	1	3	344	1	4	
5	1	3	344	1	8	
5	1	3	344	1	8	
4	1	3	344	1	6	
3	1	3	344	1	5	
5	1	3	344	1	8	
1	1	3	344	1	1	
5	1	3	344	1	9	
5	1	3	344	1	7	
2	1	3	330	1	2	
3	1	3	344	1	5	
2	1	3	330	1	2	
4	1	3	344	1	6	
4	1	3	330	1	6	
3	1	3	330	1	5	
5	1	3	344	1	7	
5	1	3	344	1	8	
5	1	3	344	1	7	
2	1	3	344	1	2	
5	1	3	344	1	8	
5	1	3	330	1	7	
4	1	3	330	1	6	
5	1	3	330	1	9	
2	1	3	344	1	3	
5	1	3	344	1	7	
5	1	3	344	1	8	
3	1	3	330	1	5	
5	1	3	330	1	7	
3	1	3	330	1	5	
4	1	3	330	1	6	
2	1	3	330	1	2	
1	1	3	330	1	1	
3	1	3	330	1	5	
3	1	3	330	1	5	
5	1	3	344	1	9	
5	1	3	344	2	8	
4	1	3	344	2	6	
5	1	3	330	2	7	
6	1	3	344	2	10	
5	1	3	330	2	9	
6	1	3	344	2	12	
4	1	3	330	2	6	
2	1	3	330	2	4	
3	1	3	344	2	5	
1	1	3	330	2	1	
2	1	3	344	2	4	
4	1	3	344	2	6	
5	1	3	344	2	8	
3	1	3	330	2	5	
2	1	3	330	2	4	
2	1	3	330	2	3	
2	1	3	344	2	2	
2	1	3	344	2	2	
4	1	3	344	2	6	
2	1	3	344	2	4	
5	1	3	330	2	8	
4	1	3	330	2	6	
5	1	3	330	2	9	
6	1	3	330	2	10	
4	1	3	330	2	6	
3	1	3	330	2	5	
5	1	3	344	2	8	
3	1	3	344	2	5	
2	1	3	344	2	3	
2	1	3	344	2	4	
2	1	3	344	2	4	
6	1	3	330	2	11	
4	1	3	330	2	6	
3	1	3	344	2	5	
2	1	3	330	2	2	
4	1	3	344	2	6	
5	1	3	344	2	8	
5	1	3	330	2	7	
2	1	3	330	2	3	
5	1	3	330	2	9	
1	1	3	344	2	1	
6	1	3	330	2	10	
5	1	3	344	2	9	
4	1	3	330	2	6	
3	1	3	344	2	5	
2	1	3	330	2	4	
1	1	3	330	2	1	
2	1	3	344	2	3	
5	1	3	330	2	8	
5	1	3	344	2	8	
5	1	3	330	2	8	
6	1	3	330	2	10	
6	1	3	330	2	11	
5	1	3	330	2	8	
5	1	3	344	2	9	
5	1	3	330	2	7	
4	1	3	330	2	6	
4	1	3	330	2	6	
5	1	3	344	2	7	
2	1	3	330	2	2	
6	1	3	330	2	11	
2	1	3	344	2	2	
2	1	3	344	2	4	
3	1	3	330	2	5	
3	1	3	330	2	5	
4	1	3	344	2	6	
4	1	3	344	2	6	
3	1	3	344	2	5	
3	1	3	330	2	5	
2	1	3	330	2	4	
5	1	3	330	2	9	
4	1	3	344	2	6	
3	1	3	330	2	5	
5	1	3	330	2	8	
5	1	3	344	2	9	
4	1	3	344	2	6	
4	1	3	330	2	6	
5	1	3	330	2	7	
3	1	3	330	2	5	
5	1	3	330	2	9	
2	1	3	344	2	4	
3	1	3	344	2	5	
3	1	3	344	2	5	
6	1	3	344	2	10	
3	1	3	330	2	5	
2	1	3	344	2	4	
2	1	3	330	2	3	
6	1	3	330	2	10	
4	1	3	344	2	6	
5	1	3	330	2	8	
2	1	3	344	2	4	
6	1	3	344	2	10	
6	1	3	330	2	10	
4	1	3	344	2	6	
1	1	3	330	2	1	
2	1	3	330	2	3	
4	1	3	344	2	6	
3	1	3	344	2	5	
4	1	3	330	2	6	
6	1	3	344	2	10	
5	1	3	344	2	8	
3	1	3	330	2	5	
2	1	3	344	2	2	
2	1	3	344	2	3	
2	1	3	330	2	4	
2	1	3	344	2	4	
4	1	3	344	2	6	
5	1	3	330	2	7	
2	1	3	344	2	4	
5	1	3	330	2	7	
3	1	3	344	2	5	
3	1	3	330	2	5	
3	1	3	344	2	5	
2	1	3	330	2	2	
5	1	3	344	2	7	
5	1	3	330	2	7	
5	1	3	330	2	7	
6	1	3	344	2	11	
3	1	3	344	2	5	
5	1	3	344	2	7	
3	1	3	344	2	5	
2	1	3	344	2	3	
5	1	3	330	2	8	
3	1	3	330	2	5	
5	1	3	344	2	7	
2	1	3	344	2	4	
6	1	3	330	2	11	
5	1	3	330	2	8	
2	1	3	330	2	4	
3	1	3	344	2	5	
5	1	3	330	2	8	
5	1	3	344	2	7	
5	1	3	330	2	9	
5	1	3	330	2	9	
3	1	3	344	2	5	
5	1	3	344	2	8	
3	1	3	344	2	5	
4	1	3	344	2	6	
2	1	3	330	2	3	
6	1	3	330	2	10	
5	1	3	330	2	7	
2	1	3	344	2	3	
5	1	3	344	2	9	
5	1	3	344	2	7	
6	1	3	344	2	12	
1	1	3	344	2	1	
5	1	3	344	2	9	
2	1	3	344	2	3	
5	1	3	344	2	7	
4	1	3	330	2	6	
4	1	3	344	2	6	
2	1	3	344	2	4	
1	1	3	330	2	1	
5	1	3	344	2	7	
7	1	3	344	2	15	
5	1	3	330	2	8	
5	1	3	344	2	8	
3	1	3	344	2	5	
4	1	3	330	2	6	
6	1	3	344	2	10	
2	1	3	344	2	3	
4	1	3	330	2	6	
4	1	3	344	2	6	
6	1	3	344	2	11	
4	1	3	330	2	6	
5	1	3	330	2	8	
5	1	3	330	2	7	
2	1	3	330	2	3	
6	1	3	344	2	10	
6	1	3	330	2	11	
3	1	3	330	2	5	
5	1	3	344	2	7	
4	1	3	344	2	6	
2	1	3	344	2	3	
2	1	3	330	2	2	
2	1	3	344	2	3	
5	1	3	330	2	9	
3	1	3	344	2	5	
2	1	3	330	2	4	
5	1	3	344	2	8	
2	1	3	330	2	4	
4	1	3	344	2	6	
2	1	3	330	2	3	
2	1	3	330	2	4	
3	1	3	344	2	5	
4	1	3	344	2	6	
2	1	3	330	2	2	
5	1	3	330	2	7	
2	1	3	330	2	3	
4	1	3	344	2	6	
5	1	3	330	2	7	
5	1	3	344	2	9	
5	1	3	344	2	7	
4	1	3	344	2	6	
4	1	3	330	2	6	
5	1	3	344	2	8	
2	1	3	344	2	4	
6	1	3	330	2	12	
6	1	3	344	2	10	
5	1	3	344	2	9	
5	1	3	330	2	7	
5	1	3	330	2	7	
3	1	3	330	2	5	
4	1	3	344	2	6	
1	1	3	344	2	1	
2	1	3	330	2	4	
2	1	3	344	2	2	
3	1	3	344	2	5	
2	1	3	330	2	3	
3	1	3	344	2	5	
5	1	3	330	2	8	
5	1	3	344	2	8	
5	1	3	344	2	9	
4	1	3	344	2	6	
5	1	3	330	2	7	
6	1	3	344	2	10	
2	1	3	330	2	3	
3	1	3	344	2	5	
4	1	3	330	2	6	
5	1	3	344	2	7	
6	1	3	330	2	10	
2	1	3	330	2	3	
4	1	3	344	2	6	
5	1	3	344	2	8	
5	1	3	330	2	7	
5	1	3	344	2	7	
2	1	3	330	2	4	
2	1	3	330	2	4	
2	1	3	330	2	4	
4	1	3	344	2	6	
2	1	3	330	2	3	
6	1	3	344	2	10	
2	1	3	330	2	3	
3	1	3	344	2	5	
2	1	3	330	2	3	
5	1	3	344	2	7	
5	1	3	330	2	8	
1	1	3	330	2	1	
5	1	3	330	2	7	
5	1	3	330	2	9	
4	1	3	330	2	6	
5	1	3	344	2	7	
5	1	3	330	2	8	
3	1	3	344	2	5	
6	1	3	344	2	10	
4	1	3	344	2	6	
4	1	3	330	2	6	
5	1	3	344	2	7	
2	1	3	330	2	4	
5	1	3	344	2	7	
5	1	3	344	2	7	
5	1	3	330	2	8	
5	1	3	344	2	7	
5	1	3	330	2	7	
2	1	3	330	2	2	
4	1	3	330	2	6	
2	1	3	330	2	3	
2	1	3	330	2	4	
5	1	3	330	2	9	
5	1	3	344	2	8	
3	1	3	344	2	5	
5	1	3	344	2	8	
5	1	3	330	2	8	
5	1	3	330	2	9	
2	1	3	330	2	3	
5	1	3	330	2	7	
2	1	3	344	2	4	
4	1	3	344	2	6	
5	1	3	344	2	8	
6	1	3	330	2	12	
2	1	3	330	2	3	
4	1	3	344	2	6	
3	1	3	330	2	5	
3	1	3	344	2	5	
3	1	3	330	2	5	
4	1	3	330	2	6	
5	1	3	330	2	7	
4	1	3	330	2	6	
3	1	3	344	2	5	
4	1	3	330	2	6	
5	1	3	330	2	7	
5	1	3	344	2	8	
2	1	3	344	2	3	
5	1	3	344	2	8	
2	1	3	330	2	2	
6	1	3	330	2	10	
2	1	3	330	2	3	
2	1	3	330	2	4	
2	1	3	344	2	4	
5	1	3	344	2	8	
5	1	3	344	2	8	
2	1	3	344	2	4	
3	1	3	330	2	5	
4	1	3	330	2	6	
5	1	3	344	2	7	
2	1	3	344	2	3	
4	1	3	344	2	6	
2	1	3	344	2	4	
4	1	3	344	2	6	
2	1	3	344	2	2	
5	1	3	344	2	7	
5	1	3	330	2	7	
5	1	3	344	2	9	
6	1	3	344	2	11	
6	1	3	330	2	10	
5	1	3	344	2	8	
2	1	3	330	2	4	
4	1	3	344	2	6	
2	1	3	344	2	3	
2	1	3	330	2	2	
2	1	3	344	2	4	
6	1	3	330	2	10	
3	1	3	344	2	5	
7	1	3	330	2	13	
3	1	3	344	2	5	
5	1	3	330	2	7	
5	1	3	344	2	7	
4	1	3	344	2	6	
6	1	3	330	2	10	
5	1	3	330	2	7	
5	1	3	344	2	8	
7	1	3	344	2	13	
2	1	3	330	2	2	
5	1	3	344	2	8	
5	1	3	344	2	8	
5	1	3	344	2	7	
6	1	3	344	2	10	
6	1	3	330	2	11	
3	1	3	330	2	5	
2	1	3	344	2	4	
4	1	3	344	2	6	
5	1	3	330	2	7	
3	1	3	344	2	5	
5	1	3	330	2	9	
3	1	3	330	2	5	
5	1	3	330	2	7	
3	1	3	330	2	5	
5	1	3	344	2	9	
5	1	3	344	2	7	
2	1	3	344	2	4	
2	1	3	344	2	4	
2	1	3	344	2	3	
2	1	3	330	2	3	
5	1	3	344	2	8	
2	1	3	344	2	4	
4	1	3	344	2	6	
4	1	3	330	2	6	
4	1	3	330	2	6	
2	1	3	330	2	4	
5	1	3	344	2	7	
2	1	3	330	2	3	
5	1	3	330	2	7	
5	1	3	344	2	7	
5	1	3	330	2	8	
6	1	3	330	2	10	
2	1	3	330	2	3	
5	1	3	330	2	8	
5	1	3	330	2	9	
2	1	3	344	2	2	
4	1	3	330	2	6	
3	1	3	330	2	5	
5	1	3	330	2	8	
2	1	3	344	2	3	
2	1	3	330	2	4	
5	1	3	330	2	7	
3	1	3	344	2	5	
5	1	3	344	2	9	
2	1	3	330	2	2	
3	1	3	330	2	5	
4	1	3	344	2	6	
1	1	3	330	2	1	
5	1	3	344	2	8	
5	1	3	344	2	7	
5	1	3	330	2	9	
6	1	3	344	2	11	
4	1	3	330	2	6	
5	1	3	330	2	8	
3	1	3	330	2	5	
5	1	3	344	2	7	
4	1	3	344	2	6	
2	1	3	344	2	3	
5	1	3	344	2	7	
6	1	3	344	2	11	
5	1	3	330	2	8	
5	1	3	330	2	9	
2	1	3	344	2	4	
2	1	3	344	2	4	
2	1	3	330	2	3	
4	1	3	344	2	6	
5	1	3	330	2	9	
2	1	3	344	2	4	
3	1	3	344	2	5	
3	1	3	330	2	5	
2	1	3	344	2	4	
5	1	3	344	2	8	
6	1	3	330	2	11	
4	1	3	330	2	6	
2	1	3	344	2	4	
5	1	3	330	2	9	
5	1	3	330	2	8	
3	1	3	330	2	5	
3	1	3	344	2	5	
4	1	3	330	2	6	
5	1	3	344	2	7	
4	1	3	330	2	6	
2	1	3	330	2	3	
2	1	3	330	2	4	
4	1	3	344	2	6	
5	1	3	344	2	7	
5	1	3	344	2	7	
2	1	3	344	2	4	
4	1	3	330	2	6	
4	1	3	344	2	6	
5	1	3	344	2	8	
5	1	3	330	2	7	
6	1	3	330	2	11	
4	1	3	330	2	6	
5	1	3	330	2	8	
5	1	3	330	2	7	
6	1	3	344	2	11	
2	1	3	344	2	2	
4	1	3	330	2	6	
7	1	3	330	2	13	
5	1	3	344	2	8	
4	1	3	344	2	6	
2	1	3	330	2	4	
5	1	3	344	2	7	
3	1	3	330	2	5	
2	1	3	344	2	4	
5	1	3	330	2	9	
5	1	3	330	2	7	
2	1	3	344	2	4	
4	1	3	330	2	6	
5	1	3	330	2	8	
5	1	3	330	2	7	
3	1	3	330	2	5	
6	1	3	330	2	11	
5	1	3	330	2	7	
2	1	3	344	2	4	
4	1	3	330	2	6	
2	1	3	344	2	3	
5	1	3	330	2	7	
3	1	3	330	2	5	
5	1	3	330	2	8	
4	1	3	330	2	6	
4	1	3	330	2	6	
5	1	3	344	2	8	
2	1	3	330	2	3	
2	1	3	330	2	4	
5	1	3	344	2	8	
5	1	3	330	2	7	
5	1	3	330	2	7	
5	1	3	330	2	7	
3	1	3	330	2	5	
6	1	3	344	2	11	
2	1	3	330	2	4	
4	1	3	330	2	6	
2	1	3	330	2	4	
5	1	3	344	2	7	
2	1	3	330	2	2	
6	1	3	344	2	11	
5	1	3	344	2	8	
2	1	3	344	2	2	
6	1	3	330	2	12	
4	1	3	330	2	6	
5	1	3	330	2	9	
5	1	3	330	2	8	
5	1	3	330	2	7	
2	1	3	344	2	4	
3	1	3	344	2	5	
2	1	3	330	2	3	
5	1	3	330	2	7	
2	1	3	344	2	4	
5	1	3	344	2	9	
5	1	3	330	2	7	
4	1	3	344	2	6	
1	1	3	344	2	1	
3	1	3	344	2	5	
5	1	3	330	2	8	
3	1	3	330	2	5	
2	1	3	330	2	2	
5	1	3	330	2	7	
2	1	3	344	2	2	
4	1	3	330	2	6	
5	1	3	330	2	7	
6	1	3	330	2	10	
5	1	3	330	2	9	
2	1	3	344	2	4	
5	1	3	344	2	9	
5	1	3	330	2	9	
5	1	3	330	2	9	
5	1	3	344	2	8	
4	1	3	330	2	6	
5	1	3	344	2	9	
5	1	3	344	2	7	
2	1	3	344	2	4	
3	1	3	344	2	5	
4	1	3	344	2	6	
2	1	3	330	2	2	
5	1	3	330	2	7	
5	1	3	330	2	7	
2	1	3	330	2	4	
5	1	3	344	2	8	
5	1	3	330	2	9	
2	1	3	344	2	4	
2	1	3	344	2	3	
3	1	3	344	2	5	
2	1	3	344	2	3	
3	1	3	330	2	5	
5	1	3	330	2	7	
3	1	3	330	2	5	
2	1	3	344	2	2	
3	1	3	330	2	5	
2	1	3	330	2	4	
2	1	3	344	2	4	
2	1	3	344	2	4	
4	1	3	330	2	6	
5	1	3	330	2	8	
4	1	3	330	2	6	
2	1	3	344	2	4	
2	1	3	330	2	3	
2	1	3	330	2	3	
5	1	3	344	2	8	
2	1	3	344	2	3	
5	1	3	344	2	7	
5	1	3	344	2	9	
2	1	3	330	2	3	
6	1	3	344	2	12	
2	1	3	344	2	4	
5	1	3	330	2	9	
4	1	3	330	2	6	
5	1	3	344	2	7	
2	1	3	344	2	4	
2	1	3	344	2	2	
5	1	3	330	2	9	
2	1	3	344	2	4	
2	1	3	330	2	3	
2	1	3	344	2	4	
3	1	3	330	2	5	
4	1	3	344	2	6	
5	1	3	344	2	8	
2	1	3	330	2	4	
5	1	3	344	2	7	
3	1	3	344	2	5	
4	1	3	330	2	6	
2	1	3	330	2	4	
4	1	3	330	2	6	
5	1	3	344	2	8	
6	1	3	330	2	10	
5	1	3	344	2	7	
4	1	3	330	2	6	
5	1	3	330	2	8	
3	1	3	344	2	5	
4	1	3	344	2	6	
3	1	3	330	2	5	
2	1	3	344	2	3	
3	1	3	344	2	5	
4	1	3	330	2	6	
5	1	3	330	2	7	
5	1	3	330	2	7	
2	1	3	330	2	3	
2	1	3	330	2	3	
5	1	3	330	2	7	
4	1	3	330	2	6	
5	1	3	344	2	8	
6	1	3	344	2	11	
4	1	3	344	2	6	
5	1	3	330	2	7	
2	1	3	344	2	4	
2	1	3	330	2	2	
3	1	3	344	2	5	
5	1	3	330	2	7	
4	1	3	344	2	6	
2	1	3	344	2	4	
2	1	3	330	2	3	
2	1	3	330	2	4	
2	1	3	344	2	3	
5	1	3	330	2	9	
4	1	3	330	2	6	
2	1	3	344	2	3	
2	1	3	344	2	4	
2	1	3	330	2	3	
2	1	3	330	2	4	
3	1	3	344	2	5	
4	1	3	344	2	6	
5	1	3	344	2	7	
2	1	3	344	2	3	
3	1	3	330	2	5	
5	1	3	344	2	7	
2	1	3	344	2	4	
2	1	3	330	2	4	
7	1	3	330	2	15	
5	1	3	330	2	8	
2	1	3	344	2	2	
2	1	3	330	2	3	
5	1	3	330	2	9	
4	1	3	344	2	6	
3	1	3	330	2	5	
4	1	3	344	2	6	
2	1	3	330	2	4	
1	1	3	330	2	1	
5	1	3	330	2	8	
5	1	3	330	2	9	
5	1	3	330	2	8	
2	1	3	330	2	3	
5	1	3	330	2	9	
3	1	3	344	2	5	
3	1	3	344	2	5	
5	1	3	344	2	9	
5	1	3	330	2	7	
5	1	3	330	2	8	
5	1	3	344	2	8	
4	1	3	330	2	6	
4	1	3	344	2	6	
3	1	3	330	2	5	
6	1	3	344	2	12	
3	1	3	344	2	5	
6	1	3	344	2	10	
4	1	3	344	2	6	
4	1	3	330	2	6	
5	1	3	330	2	7	
4	1	3	330	2	6	
5	1	3	330	2	9	
3	1	3	330	2	5	
2	1	3	330	2	4	
3	1	3	344	2	5	
2	1	3	344	2	3	
3	1	3	330	2	5	
2	1	3	344	2	3	
2	1	3	344	2	4	
4	1	3	344	2	6	
5	1	3	344	3	9	
5	1	3	330	3	8	
3	1	3	330	3	5	
5	1	3	330	3	8	
5	1	3	344	3	8	
5	1	3	344	3	7	
2	1	3	330	3	4	
4	1	3	330	3	6	
2	1	3	330	3	3	
5	1	3	344	3	8	
2	1	3	344	3	4	
5	1	3	344	3	8	
2	1	3	330	3	4	
2	1	3	344	3	4	
4	1	3	344	3	6	
2	1	3	330	3	4	
6	1	3	344	3	10	
5	1	3	330	3	7	
4	1	3	344	3	6	
2	1	3	330	3	4	
2	1	3	344	3	4	
5	1	3	330	3	7	
3	1	3	344	3	5	
3	1	3	330	3	5	
6	1	3	330	3	10	
4	1	3	330	3	6	
5	1	3	344	3	8	
4	1	3	344	3	6	
5	1	3	344	3	8	
5	1	3	344	3	8	
6	1	3	330	3	10	
5	1	3	330	3	8	
2	1	3	344	3	3	
5	1	3	344	3	8	
2	1	3	344	3	2	
5	1	3	330	3	8	
4	1	3	330	3	6	
5	1	3	330	3	9	
5	1	3	344	3	7	
