HH_Labor	Ward	HH_CultVar	HH_PlantingDay	CultArea	HHSize	
2	12	3	344	1	4	
5	12	3	330	1	8	
3	12	3	330	1	5	
3	12	3	330	1	5	
5	12	3	344	1	7	
4	12	3	344	1	6	
5	12	3	344	1	7	
5	12	3	330	1	7	
2	12	3	344	1	3	
2	12	3	344	1	3	
5	12	3	330	1	8	
2	12	3	330	1	2	
5	12	3	344	1	8	
5	12	3	344	1	9	
3	12	3	330	1	5	
2	12	3	344	1	4	
2	12	3	330	1	4	
4	12	3	344	1	6	
3	12	3	344	1	5	
5	12	3	344	1	9	
5	12	3	330	1	8	
6	12	3	344	1	12	
4	12	3	330	1	6	
4	12	3	330	1	6	
5	12	3	330	1	7	
2	12	3	344	1	4	
3	12	3	344	1	5	
4	12	3	344	1	6	
2	12	3	344	1	4	
2	12	3	330	1	4	
3	12	3	344	1	5	
5	12	3	344	1	9	
2	12	3	330	1	2	
5	12	3	330	1	9	
2	12	3	344	1	3	
5	12	3	330	1	8	
5	12	3	330	1	7	
4	12	3	330	1	6	
5	12	3	330	1	7	
3	12	3	344	1	5	
6	12	3	330	1	10	
5	12	3	330	1	9	
2	12	3	344	1	2	
2	12	3	344	1	3	
5	12	3	330	1	7	
3	12	3	344	1	5	
5	12	3	330	1	8	
5	12	3	330	1	9	
3	12	3	344	1	5	
5	12	3	330	1	8	
4	12	3	330	1	6	
7	12	3	344	1	13	
3	12	3	344	1	5	
5	12	3	330	1	7	
6	12	3	330	1	10	
6	12	3	344	1	10	
3	12	3	330	1	5	
2	12	3	330	1	4	
5	12	3	330	1	8	
3	12	3	344	1	5	
5	12	3	344	1	9	
4	12	3	330	1	6	
5	12	3	344	1	7	
2	12	3	330	1	3	
3	12	3	330	1	5	
3	12	3	344	1	5	
5	12	3	330	1	9	
6	12	3	344	1	12	
5	12	3	344	2	7	
3	12	3	330	2	5	
5	12	3	330	2	9	
2	12	3	344	2	2	
5	12	3	344	2	7	
5	12	3	330	2	7	
5	12	3	344	2	7	
2	12	3	344	2	4	
5	12	3	344	2	8	
2	12	3	344	2	4	
2	12	3	344	2	4	
2	12	3	330	2	4	
2	12	3	330	2	4	
5	12	3	330	2	7	
2	12	3	330	2	3	
4	12	3	330	2	6	
3	12	3	330	2	5	
5	12	3	330	2	7	
2	12	3	330	2	4	
3	12	3	330	2	5	
6	12	3	330	2	11	
2	12	3	344	2	4	
4	12	3	344	2	6	
3	12	3	330	2	5	
5	12	3	330	2	7	
2	12	3	344	2	4	
2	12	3	330	2	2	
4	12	3	344	2	6	
5	12	3	330	2	7	
5	12	3	344	2	7	
2	12	3	344	2	4	
2	12	3	344	2	3	
5	12	3	330	2	7	
4	12	3	344	2	6	
6	12	3	344	2	10	
2	12	3	344	2	3	
3	12	3	344	2	5	
2	12	3	344	2	3	
2	12	3	344	2	2	
6	12	3	330	2	12	
2	12	3	344	2	4	
2	12	3	330	2	4	
3	12	3	330	2	5	
5	12	3	330	2	8	
5	12	3	344	2	7	
5	12	3	330	2	9	
3	12	3	330	2	5	
3	12	3	330	2	5	
5	12	3	344	2	9	
6	12	3	344	2	11	
3	12	3	330	2	5	
3	12	3	330	2	5	
2	12	3	344	2	4	
5	12	3	344	2	8	
4	12	3	344	2	6	
3	12	3	330	2	5	
3	12	3	344	2	5	
5	12	3	344	2	7	
4	12	3	344	2	6	
5	12	3	330	2	9	
2	12	3	344	2	4	
3	12	3	344	2	5	
5	12	3	330	2	7	
5	12	3	344	2	7	
5	12	3	330	2	8	
5	12	3	344	2	9	
2	12	3	344	2	4	
3	12	3	344	2	5	
5	12	3	330	2	8	
4	12	3	330	2	6	
3	12	3	330	2	5	
2	12	3	344	2	4	
4	12	3	330	2	6	
6	12	3	344	2	10	
2	12	3	330	2	3	
5	12	3	330	2	9	
5	12	3	330	2	7	
2	12	3	344	2	4	
2	12	3	344	2	2	
6	12	3	330	2	10	
4	12	3	330	2	6	
5	12	3	330	2	7	
2	12	3	330	2	2	
6	12	3	344	2	11	
4	12	3	344	2	6	
3	12	3	344	2	5	
5	12	3	330	2	8	
2	12	3	330	2	4	
3	12	3	330	2	5	
2	12	3	344	2	2	
5	12	3	344	2	8	
2	12	3	330	2	3	
5	12	3	344	2	7	
5	12	3	344	2	8	
4	12	3	330	2	6	
5	12	3	344	2	7	
3	12	3	344	2	5	
2	12	3	344	2	4	
5	12	3	344	2	8	
5	12	3	344	2	8	
1	12	3	344	2	1	
2	12	3	344	2	4	
3	12	3	330	2	5	
3	12	3	330	2	5	
4	12	3	330	2	6	
5	12	3	344	2	7	
2	12	3	330	2	4	
5	12	3	330	2	7	
2	12	3	330	2	3	
4	12	3	344	2	6	
4	12	3	344	2	6	
4	12	3	330	2	6	
2	12	3	344	2	4	
5	12	3	344	2	7	
5	12	3	344	2	7	
3	12	3	330	2	5	
2	12	3	330	2	3	
5	12	3	344	2	7	
5	12	3	330	2	7	
5	12	3	330	2	7	
2	12	3	330	2	4	
6	12	3	330	2	10	
6	12	3	330	2	10	
3	12	3	330	2	5	
5	12	3	344	2	7	
4	12	3	344	2	6	
5	12	3	344	2	9	
4	12	3	330	2	6	
3	12	3	344	2	5	
5	12	3	330	2	7	
5	12	3	344	2	7	
2	12	3	330	2	3	
3	12	3	330	2	5	
5	12	3	344	2	8	
2	12	3	330	2	4	
5	12	3	344	2	9	
5	12	3	344	2	8	
2	12	3	330	2	2	
1	12	3	330	2	1	
6	12	3	330	2	11	
2	12	3	330	2	4	
6	12	3	344	2	12	
5	12	3	344	2	7	
6	12	3	344	2	11	
4	12	3	330	2	6	
2	12	3	344	2	4	
6	12	3	344	2	12	
5	12	3	344	2	7	
5	12	3	344	2	7	
2	12	3	330	2	4	
5	12	3	344	2	8	
4	12	3	344	2	6	
4	12	3	344	2	6	
3	12	3	330	2	5	
2	12	3	330	2	2	
2	12	3	330	2	2	
4	12	3	344	2	6	
4	12	3	330	2	6	
5	12	3	344	2	9	
2	12	3	344	2	4	
5	12	3	330	2	9	
7	12	3	330	2	0	
6	12	3	330	2	10	
3	12	3	344	2	5	
5	12	3	330	2	7	
2	12	3	344	2	4	
2	12	3	344	2	3	
3	12	3	344	2	5	
2	12	3	344	2	4	
5	12	3	330	2	8	
2	12	3	330	2	3	
5	12	3	330	2	7	
3	12	3	330	2	5	
2	12	3	344	2	3	
5	12	3	344	2	7	
3	12	3	344	2	5	
5	12	3	344	2	8	
2	12	3	344	2	4	
6	12	3	344	2	10	
2	12	3	330	2	4	
2	12	3	330	2	4	
3	12	3	344	2	5	
2	12	3	344	2	2	
5	12	3	330	2	9	
3	12	3	344	2	5	
3	12	3	330	2	5	
6	12	3	344	2	10	
6	12	3	330	2	10	
2	12	3	344	2	4	
5	12	3	344	2	8	
5	12	3	344	2	8	
3	12	3	330	2	5	
4	12	3	344	2	6	
5	12	3	330	2	7	
5	12	3	330	2	8	
4	12	3	344	2	6	
3	12	3	330	2	5	
4	12	3	344	2	6	
5	12	3	330	2	7	
4	12	3	344	2	6	
6	12	3	344	2	10	
5	12	3	330	2	8	
2	12	3	344	2	3	
3	12	3	330	2	5	
6	12	3	344	2	10	
2	12	3	330	2	2	
4	12	3	344	2	6	
4	12	3	330	2	6	
3	12	3	344	2	5	
5	12	3	344	2	7	
3	12	3	330	2	5	
6	12	3	330	2	10	
5	12	3	344	2	7	
5	12	3	330	2	8	
5	12	3	344	2	7	
2	12	3	344	2	3	
4	12	3	344	2	6	
2	12	3	330	2	4	
3	12	3	330	2	5	
2	12	3	344	2	3	
2	12	3	344	2	4	
3	12	3	330	2	5	
2	12	3	330	2	3	
5	12	3	344	2	8	
2	12	3	344	2	3	
4	12	3	330	2	6	
5	12	3	330	2	8	
2	12	3	344	2	2	
5	12	3	330	2	7	
3	12	3	344	2	5	
2	12	3	344	2	4	
6	12	3	330	2	11	
2	12	3	344	2	4	
5	12	3	344	2	9	
5	12	3	330	2	7	
4	12	3	344	2	6	
5	12	3	344	2	8	
2	12	3	344	2	4	
2	12	3	344	2	4	
5	12	3	344	2	7	
3	12	3	344	2	5	
5	12	3	344	2	7	
4	12	3	330	2	6	
2	12	3	330	2	4	
4	12	3	344	2	6	
4	12	3	344	2	6	
6	12	3	330	2	10	
7	12	3	344	2	0	
6	12	3	344	2	10	
5	12	3	344	2	9	
4	12	3	330	2	6	
5	12	3	344	2	7	
5	12	3	330	2	7	
2	12	3	330	2	3	
2	12	3	344	2	4	
5	12	3	330	2	9	
3	12	3	330	2	5	
6	12	3	330	2	12	
2	12	3	344	2	2	
6	12	3	344	2	10	
3	12	3	344	2	5	
4	12	3	344	2	6	
7	12	3	344	2	13	
5	12	3	344	2	7	
4	12	3	330	2	6	
5	12	3	344	2	7	
2	12	3	330	2	3	
3	12	3	330	2	5	
3	12	3	344	2	5	
6	12	3	344	2	12	
3	12	3	330	2	5	
5	12	3	330	2	7	
2	12	3	330	2	3	
2	12	3	344	2	4	
7	12	3	330	2	14	
5	12	3	330	2	7	
4	12	3	330	2	6	
3	12	3	330	2	5	
4	12	3	344	2	6	
5	12	3	330	2	8	
2	12	3	330	2	4	
5	12	3	344	2	7	
2	12	3	344	2	4	
5	12	3	330	2	9	
4	12	3	344	2	6	
3	12	3	344	2	5	
2	12	3	344	2	3	
1	12	3	330	2	1	
5	12	3	344	2	8	
4	12	3	344	2	6	
5	12	3	330	2	7	
2	12	3	344	2	4	
2	12	3	330	2	4	
5	12	3	330	2	7	
5	12	3	330	2	8	
4	12	3	330	2	6	
4	12	3	344	2	6	
5	12	3	330	2	7	
3	12	3	344	2	5	
6	12	3	330	2	10	
3	12	3	330	2	5	
5	12	3	344	2	8	
2	12	3	330	2	2	
4	12	3	344	2	6	
5	12	3	330	2	8	
4	12	3	344	2	6	
1	12	3	330	2	1	
5	12	3	344	2	7	
6	12	3	330	2	10	
4	12	3	330	2	6	
2	12	3	344	2	4	
2	12	3	344	2	4	
5	12	3	344	2	9	
6	12	3	330	2	10	
4	12	3	344	2	6	
6	12	3	344	2	10	
3	12	3	344	2	5	
5	12	3	344	2	9	
3	12	3	330	2	5	
5	12	3	344	2	7	
6	12	3	344	2	10	
7	12	3	330	2	14	
3	12	3	344	2	5	
3	12	3	344	2	5	
5	12	3	330	2	8	
3	12	3	330	2	5	
5	12	3	330	2	8	
5	12	3	330	2	9	
5	12	3	344	2	8	
4	12	3	330	2	6	
2	12	3	344	2	4	
6	12	3	330	2	11	
6	12	3	344	2	11	
3	12	3	330	2	5	
5	12	3	330	2	8	
6	12	3	330	2	12	
5	12	3	344	2	7	
3	12	3	344	2	5	
2	12	3	344	2	3	
5	12	3	330	2	7	
3	12	3	344	2	5	
5	12	3	330	2	8	
4	12	3	344	2	6	
5	12	3	344	2	7	
3	12	3	330	2	5	
6	12	3	330	2	10	
5	12	3	344	2	8	
3	12	3	344	2	5	
2	12	3	330	2	4	
4	12	3	344	2	6	
2	12	3	330	2	3	
2	12	3	344	2	4	
5	12	3	344	2	8	
3	12	3	330	2	5	
5	12	3	330	2	9	
4	12	3	330	2	6	
3	12	3	330	2	5	
5	12	3	344	2	8	
3	12	3	344	3	5	
3	12	3	344	3	5	
5	12	3	344	3	7	
2	12	3	330	3	3	
3	12	3	344	3	5	
3	12	3	330	3	5	
5	12	3	330	3	7	
5	12	3	330	3	7	
5	12	3	344	3	7	
5	12	3	344	3	7	
3	12	3	344	3	5	
4	12	3	344	3	6	
5	12	3	330	3	7	
4	12	3	330	3	6	
4	12	3	330	3	6	
5	12	3	344	3	7	
6	12	3	330	3	12	
3	12	3	344	3	5	
6	12	3	330	3	10	
3	12	3	344	3	5	
5	12	3	344	3	9	
3	12	3	330	3	5	
5	12	3	344	3	9	
6	12	3	330	3	12	
3	12	3	344	3	5	
4	12	3	344	3	6	
2	12	3	330	3	3	
4	12	3	344	3	6	
5	12	3	344	3	7	
5	12	3	330	3	7	
2	12	3	344	3	3	
2	12	3	330	3	3	
6	12	3	330	3	10	
3	12	3	330	3	5	
5	12	3	344	3	8	
2	12	3	344	3	4	
4	12	3	330	3	6	
5	12	3	344	3	7	
5	12	3	344	3	8	
7	12	3	330	3	13	
4	12	3	330	3	6	
2	12	3	344	3	2	
4	12	3	330	3	6	
3	12	3	344	3	5	
3	12	3	330	3	5	
5	12	3	344	3	7	
3	12	3	330	3	5	
3	12	3	344	3	5	
5	12	3	330	3	7	
4	12	3	344	3	6	
5	12	3	330	3	7	
6	12	3	330	3	10	
2	12	3	344	3	2	
4	12	3	330	3	6	
2	12	3	330	3	4	
5	12	3	344	3	7	
1	12	3	330	3	1	
4	12	3	330	3	6	
2	12	3	344	3	4	
3	12	3	344	3	5	
5	12	3	344	3	8	
6	12	3	344	3	10	
2	12	3	330	3	3	
2	12	3	344	3	3	
2	12	3	330	3	4	
5	12	3	330	3	7	
4	12	3	330	3	6	
2	12	3	344	3	4	
2	12	3	330	3	4	
4	12	3	330	3	6	
2	12	3	344	3	4	
5	12	3	344	3	7	
5	12	3	330	3	8	
4	12	3	344	3	6	
2	12	3	344	3	4	
6	12	3	344	3	10	
2	12	3	330	3	4	
5	12	3	330	3	8	
2	12	3	344	3	4	
5	12	3	344	3	7	
4	12	3	344	3	6	
5	12	3	330	3	9	
5	12	3	344	3	9	
5	12	3	344	3	7	
5	12	3	344	3	7	
4	12	3	330	3	6	
5	12	3	330	3	8	
4	12	3	330	3	6	
5	12	3	330	3	8	
6	12	3	344	3	10	
3	12	3	344	3	5	
6	12	3	330	3	11	
5	12	3	344	3	9	
5	12	3	330	3	8	
5	12	3	330	3	9	
5	12	3	330	3	9	
4	12	3	344	3	6	
2	12	3	344	3	3	
5	12	3	344	3	8	
2	12	3	344	3	3	
4	12	3	344	3	6	
2	12	3	344	3	4	
5	12	3	344	3	9	
4	12	3	330	3	6	
5	12	3	330	3	7	
5	12	3	344	3	7	
3	12	3	330	3	5	
4	12	3	344	3	6	
2	12	3	344	3	3	
5	12	3	330	3	8	
2	12	3	344	3	4	
5	12	3	344	3	8	
4	12	3	344	3	6	
2	12	3	344	3	2	
5	12	3	330	3	9	
5	12	3	344	3	7	
4	12	3	344	3	6	
3	12	3	330	3	5	
2	12	3	344	3	3	
2	12	3	344	3	2	
5	12	3	344	3	8	
4	12	3	330	3	6	
3	12	3	344	3	5	
5	12	3	330	3	7	
5	12	3	344	3	9	
3	12	3	330	3	5	
3	12	3	330	3	5	
4	12	3	330	3	6	
5	12	3	344	3	7	
5	12	3	344	3	8	
5	12	3	330	3	7	
3	12	3	330	3	5	
6	12	3	330	3	11	
5	12	3	330	3	7	
3	12	3	330	3	5	
3	12	3	330	3	5	
4	12	3	330	3	6	
3	12	3	330	3	5	
4	12	3	344	3	6	
5	12	3	330	3	8	
5	12	3	344	3	9	
3	12	3	344	3	5	
6	12	3	344	3	12	
2	12	3	330	3	2	
3	12	3	330	3	5	
4	12	3	344	3	6	
4	12	3	330	3	6	
3	12	3	344	3	5	
3	12	3	344	3	5	
6	12	3	344	3	12	
2	12	3	330	3	3	
5	12	3	330	3	8	
4	12	3	330	3	6	
5	12	3	330	3	8	
2	12	3	330	3	2	
3	12	3	344	3	5	
3	12	3	330	3	5	
6	12	3	330	3	10	
2	12	3	330	3	4	
5	12	3	330	3	7	
5	12	3	344	3	7	
4	12	3	330	3	6	
2	12	3	330	3	4	
3	12	3	344	3	5	
4	12	3	344	3	6	
5	12	3	344	3	7	
2	12	3	344	3	3	
5	12	3	344	3	7	
3	12	3	330	3	5	
5	12	3	330	3	8	
6	12	3	330	3	10	
1	12	3	330	3	1	
5	12	3	344	3	9	
2	12	3	344	3	4	
5	12	3	344	3	7	
6	12	3	344	3	10	
5	12	3	344	3	9	
5	12	3	344	3	7	
3	12	3	330	3	5	
5	12	3	344	3	8	
5	12	3	344	3	8	
2	12	3	344	3	2	
6	12	3	330	3	10	
2	12	3	344	3	3	
5	12	3	344	3	9	
2	12	3	344	3	3	
5	12	3	344	3	7	
3	12	3	344	3	5	
4	12	3	344	3	6	
4	12	3	330	3	6	
4	12	3	344	3	6	
2	12	3	330	3	3	
7	12	3	330	3	13	
3	12	3	344	3	5	
6	12	3	330	3	10	
5	12	3	330	3	9	
3	12	3	330	3	5	
5	12	3	330	3	7	
5	12	3	344	3	7	
5	12	3	330	3	8	
5	12	3	330	3	8	
5	12	3	344	3	7	
2	12	3	344	3	3	
2	12	3	344	3	4	
4	12	3	344	3	6	
3	12	3	330	3	5	
5	12	3	344	3	8	
6	12	3	344	3	11	
4	12	3	330	3	6	
6	12	3	344	4	10	
3	12	3	344	4	5	
2	12	3	344	4	2	
7	12	3	344	4	16	
4	12	3	344	4	6	
5	12	3	330	4	7	
5	12	3	330	4	7	
4	12	3	344	4	6	
4	12	3	344	4	6	
2	12	3	344	4	4	
4	12	3	344	4	6	
2	12	3	330	4	3	
5	12	3	344	4	9	
3	12	3	344	4	5	
5	12	3	344	4	8	
5	12	3	344	4	7	
4	12	3	330	4	6	
5	12	3	344	4	9	
4	12	3	330	4	6	
5	12	3	344	4	7	
5	12	3	330	4	9	
5	12	3	344	4	8	
4	12	3	344	4	6	
5	12	3	330	4	7	
4	12	3	330	4	6	
4	12	3	330	4	6	
7	12	3	344	4	15	
5	12	3	330	4	7	
5	12	3	330	4	8	
5	12	3	344	4	9	
5	12	3	344	4	9	
6	12	3	330	4	10	
4	12	3	330	4	6	
4	12	3	344	4	6	
5	12	3	330	4	8	
3	12	3	344	4	5	
4	12	3	344	4	6	
3	12	3	330	4	5	
5	12	3	344	4	9	
4	12	3	344	4	6	
5	12	3	330	4	8	
4	12	3	344	4	6	
5	12	3	344	4	8	
4	12	3	330	4	6	
7	12	3	344	4	15	
5	12	3	344	4	8	
3	12	3	330	4	5	
4	12	3	330	4	6	
5	12	3	330	4	9	
3	12	3	344	4	5	
3	12	3	344	4	5	
7	12	3	344	4	14	
5	12	3	330	4	9	
5	12	3	344	4	9	
4	12	3	344	4	6	
5	12	3	330	4	8	
2	12	3	330	4	4	
6	12	3	344	4	10	
5	12	3	344	4	7	
6	12	3	344	4	10	
5	12	3	330	4	9	
5	12	3	344	4	9	
4	12	3	330	4	6	
5	12	3	330	4	9	
5	12	3	344	4	9	
3	12	3	344	4	5	
1	12	3	330	4	1	
5	12	3	344	4	8	
3	12	3	330	4	5	
5	12	3	344	4	7	
4	12	3	344	4	6	
2	12	3	330	4	2	
5	12	3	344	4	7	
5	12	3	330	4	9	
3	12	3	330	4	5	
5	12	3	330	4	9	
5	12	3	330	4	9	
6	12	3	330	4	10	
2	12	3	344	4	3	
5	12	3	330	4	8	
2	12	3	330	4	4	
6	12	3	330	4	10	
3	12	3	330	4	5	
6	12	3	330	4	12	
5	12	3	344	4	7	
4	12	3	344	4	6	
5	12	3	330	4	7	
5	12	3	330	4	8	
4	12	3	344	4	6	
6	12	3	330	4	11	
5	12	3	330	4	8	
4	12	3	344	4	6	
5	12	3	330	4	9	
4	12	3	344	4	6	
3	12	3	330	4	5	
4	12	3	330	4	6	
4	12	3	330	4	6	
3	12	3	330	4	5	
2	12	3	344	4	4	
4	12	3	330	4	6	
5	12	3	344	4	7	
5	12	3	344	4	9	
5	12	3	330	4	9	
4	12	3	344	4	6	
3	12	3	344	4	5	
3	12	3	344	4	5	
7	12	3	344	4	13	
2	12	3	344	4	4	
6	12	3	330	4	11	
5	12	3	330	4	9	
5	12	3	344	4	7	
3	12	3	344	4	5	
5	12	3	344	4	7	
3	12	3	344	4	5	
6	12	3	344	4	11	
3	12	3	330	4	5	
6	12	3	344	4	12	
4	12	3	344	4	6	
6	12	3	344	4	12	
6	12	3	330	4	11	
5	12	3	330	4	7	
3	12	3	330	4	5	
6	12	3	330	4	12	
5	12	3	344	4	7	
5	12	3	330	4	8	
5	12	3	344	4	7	
2	12	3	330	4	3	
6	12	3	330	4	12	
3	12	3	330	5	5	
3	12	3	344	5	5	
2	12	3	344	5	3	
6	12	3	344	5	11	
5	12	3	330	5	9	
3	12	3	344	5	5	
5	12	3	344	5	7	
6	12	3	330	5	10	
6	12	3	330	5	10	
6	12	3	330	5	12	
5	12	3	344	5	8	
3	12	3	330	5	5	
2	12	3	344	5	3	
3	12	3	344	5	5	
3	12	3	344	5	5	
5	12	3	330	5	9	
5	12	3	344	5	8	
5	12	3	344	5	7	
5	12	3	330	5	8	
6	12	3	344	5	10	
5	12	3	344	5	8	
5	12	3	344	5	7	
5	12	3	330	5	7	
5	12	3	344	5	7	
2	12	3	344	5	4	
2	12	3	344	5	2	
4	12	3	330	5	6	
6	12	3	330	5	10	
6	12	3	330	5	11	
6	12	3	344	5	10	
6	12	3	330	5	10	
6	12	3	344	5	11	
4	12	3	344	5	6	
5	12	3	344	5	8	
6	12	3	344	5	10	
5	12	3	344	5	7	
5	12	3	344	5	8	
5	12	3	344	5	8	
3	12	3	330	5	5	
6	12	3	330	5	11	
6	12	3	330	5	11	
6	12	3	344	5	12	
5	12	3	344	5	9	
6	12	3	330	5	11	
3	12	3	330	5	5	
2	12	3	330	5	4	
3	12	3	330	5	5	
4	12	3	344	5	6	
5	12	3	344	5	9	
4	12	3	344	5	6	
