HH_Labor	Ward	HH_CultVar	HH_PlantingDay	CultArea	HHSize	
5	3	3	344	1	8	
3	3	3	344	1	5	
3	3	3	330	1	5	
4	3	3	344	1	6	
5	3	3	344	1	7	
5	3	3	330	1	8	
2	3	3	330	1	4	
5	3	3	330	1	8	
2	3	3	330	1	4	
3	3	3	330	1	5	
5	3	3	330	1	7	
5	3	3	344	1	8	
5	3	3	344	1	8	
2	3	3	330	1	3	
6	3	3	330	1	10	
5	3	3	344	1	9	
2	3	3	344	1	3	
5	3	3	344	1	8	
2	3	3	344	1	4	
5	3	3	330	1	8	
2	3	3	330	1	2	
1	3	3	330	1	1	
3	3	3	330	1	5	
2	3	3	330	1	4	
6	3	3	330	1	10	
5	3	3	330	1	8	
3	3	3	344	1	5	
2	3	3	344	1	3	
3	3	3	330	1	5	
5	3	3	330	1	9	
4	3	3	330	1	6	
5	3	3	344	1	7	
6	3	3	344	1	10	
2	3	3	330	1	2	
2	3	3	344	1	2	
2	3	3	330	1	3	
5	3	3	330	1	8	
2	3	3	344	1	4	
5	3	3	344	1	7	
3	3	3	344	1	5	
6	3	3	330	1	10	
7	3	3	344	1	13	
2	3	3	344	1	3	
3	3	3	344	1	5	
7	3	3	330	1	13	
4	3	3	330	1	6	
4	3	3	344	1	6	
5	3	3	330	1	7	
6	3	3	344	1	10	
4	3	3	330	1	6	
2	3	3	330	1	2	
5	3	3	344	1	9	
5	3	3	344	1	8	
3	3	3	344	1	5	
5	3	3	330	1	8	
3	3	3	330	1	5	
3	3	3	330	1	5	
5	3	3	330	1	7	
2	3	3	330	1	4	
2	3	3	344	1	3	
5	3	3	344	1	8	
2	3	3	344	1	3	
4	3	3	344	1	6	
5	3	3	330	1	8	
5	3	3	330	1	8	
4	3	3	330	1	6	
2	3	3	344	1	3	
5	3	3	344	1	7	
2	3	3	344	1	3	
3	3	3	330	1	5	
6	3	3	330	1	11	
5	3	3	344	1	9	
3	3	3	344	1	5	
5	3	3	330	1	7	
3	3	3	344	1	5	
5	3	3	344	1	8	
5	3	3	330	1	9	
2	3	3	330	1	3	
3	3	3	344	1	5	
5	3	3	344	1	9	
2	3	3	344	1	4	
5	3	3	330	1	7	
5	3	3	330	1	9	
5	3	3	330	1	9	
5	3	3	330	1	8	
2	3	3	344	1	4	
4	3	3	344	1	6	
2	3	3	330	1	3	
5	3	3	330	1	8	
5	3	3	344	1	8	
2	3	3	344	1	4	
6	3	3	330	1	12	
5	3	3	330	1	7	
4	3	3	330	1	6	
2	3	3	344	1	3	
5	3	3	344	1	7	
4	3	3	344	1	6	
4	3	3	344	1	6	
1	3	3	330	1	1	
5	3	3	330	1	7	
2	3	3	344	1	4	
2	3	3	330	1	4	
5	3	3	330	1	8	
4	3	3	330	1	6	
3	3	3	330	1	5	
6	3	3	330	1	10	
3	3	3	330	1	5	
3	3	3	330	1	5	
3	3	3	344	1	5	
2	3	3	344	1	4	
3	3	3	344	1	5	
5	3	3	344	1	8	
5	3	3	330	1	7	
4	3	3	344	1	6	
2	3	3	344	1	4	
3	3	3	330	1	5	
2	3	3	344	1	3	
3	3	3	344	1	5	
5	3	3	344	1	7	
2	3	3	344	1	3	
3	3	3	330	1	5	
2	3	3	344	1	2	
5	3	3	330	1	8	
5	3	3	330	1	7	
2	3	3	330	1	3	
2	3	3	330	1	2	
3	3	3	330	1	5	
5	3	3	330	1	8	
2	3	3	330	1	4	
5	3	3	330	1	8	
4	3	3	330	1	6	
2	3	3	344	1	4	
4	3	3	330	1	6	
5	3	3	330	1	7	
2	3	3	344	1	3	
2	3	3	344	1	3	
5	3	3	344	1	8	
2	3	3	344	1	3	
5	3	3	330	1	7	
3	3	3	344	1	5	
2	3	3	344	1	3	
5	3	3	344	1	8	
4	3	3	344	1	6	
2	3	3	330	1	4	
5	3	3	344	1	7	
2	3	3	330	1	3	
3	3	3	330	1	5	
5	3	3	344	1	7	
2	3	3	344	1	3	
3	3	3	330	1	5	
3	3	3	330	1	5	
5	3	3	344	1	7	
2	3	3	344	1	4	
5	3	3	330	1	8	
6	3	3	330	1	11	
3	3	3	344	1	5	
5	3	3	330	1	7	
2	3	3	330	1	3	
5	3	3	330	1	9	
5	3	3	344	1	8	
6	3	3	330	1	11	
2	3	3	344	1	2	
2	3	3	330	1	3	
5	3	3	330	1	8	
6	3	3	344	1	10	
5	3	3	344	1	9	
2	3	3	330	1	4	
2	3	3	330	1	4	
5	3	3	344	1	7	
2	3	3	344	1	4	
5	3	3	344	1	8	
2	3	3	344	1	2	
6	3	3	344	1	11	
5	3	3	344	1	7	
4	3	3	330	1	6	
5	3	3	344	1	7	
5	3	3	344	1	7	
4	3	3	344	1	6	
3	3	3	344	1	5	
6	3	3	344	1	11	
4	3	3	344	1	6	
5	3	3	344	1	7	
2	3	3	344	1	3	
2	3	3	330	1	4	
2	3	3	330	1	4	
5	3	3	344	1	9	
3	3	3	344	1	5	
7	3	3	344	1	0	
4	3	3	330	1	6	
4	3	3	330	1	6	
2	3	3	344	1	3	
6	3	3	330	1	10	
2	3	3	344	1	4	
3	3	3	330	1	5	
6	3	3	330	1	12	
5	3	3	344	1	7	
4	3	3	344	1	6	
6	3	3	344	1	12	
4	3	3	344	1	6	
4	3	3	330	1	6	
3	3	3	330	1	5	
2	3	3	330	1	4	
5	3	3	330	1	7	
5	3	3	344	1	7	
2	3	3	344	1	3	
2	3	3	330	1	3	
3	3	3	344	1	5	
3	3	3	330	1	5	
4	3	3	330	1	6	
2	3	3	344	1	4	
2	3	3	344	1	4	
3	3	3	344	1	5	
2	3	3	344	1	3	
5	3	3	330	1	7	
6	3	3	330	1	10	
2	3	3	344	1	4	
4	3	3	330	1	6	
2	3	3	344	1	3	
2	3	3	330	1	4	
5	3	3	344	1	7	
4	3	3	330	1	6	
5	3	3	330	1	7	
5	3	3	344	1	7	
4	3	3	344	1	6	
2	3	3	344	1	3	
5	3	3	330	1	7	
5	3	3	344	1	7	
4	3	3	344	1	6	
4	3	3	330	1	6	
2	3	3	344	1	3	
2	3	3	330	1	3	
3	3	3	344	1	5	
6	3	3	344	1	10	
5	3	3	344	1	9	
5	3	3	330	1	8	
5	3	3	344	1	9	
4	3	3	344	1	6	
5	3	3	344	1	8	
5	3	3	330	1	7	
4	3	3	344	1	6	
3	3	3	344	1	5	
2	3	3	344	1	4	
6	3	3	330	1	12	
2	3	3	330	1	4	
4	3	3	344	1	6	
2	3	3	330	1	4	
2	3	3	330	1	4	
2	3	3	344	1	4	
5	3	3	330	1	8	
3	3	3	344	1	5	
4	3	3	344	1	6	
6	3	3	344	1	10	
6	3	3	344	1	10	
2	3	3	344	1	3	
2	3	3	330	1	3	
5	3	3	330	1	8	
4	3	3	344	1	6	
3	3	3	330	1	5	
3	3	3	330	1	5	
3	3	3	330	1	5	
2	3	3	344	1	4	
5	3	3	330	1	7	
4	3	3	330	1	6	
4	3	3	344	1	6	
5	3	3	330	1	9	
5	3	3	344	1	8	
5	3	3	344	1	7	
4	3	3	344	1	6	
4	3	3	344	1	6	
5	3	3	330	1	7	
3	3	3	330	1	5	
6	3	3	330	1	10	
3	3	3	330	1	5	
2	3	3	344	1	4	
5	3	3	344	1	9	
2	3	3	344	1	3	
2	3	3	330	1	4	
4	3	3	344	1	6	
4	3	3	344	1	6	
6	3	3	330	1	11	
4	3	3	344	1	6	
2	3	3	330	1	3	
5	3	3	344	1	7	
2	3	3	344	1	4	
6	3	3	330	1	10	
3	3	3	344	1	5	
2	3	3	330	1	3	
7	3	3	344	1	0	
3	3	3	330	1	5	
4	3	3	330	1	6	
5	3	3	344	1	9	
4	3	3	330	1	6	
6	3	3	330	1	10	
2	3	3	330	1	4	
5	3	3	344	1	7	
2	3	3	344	1	4	
4	3	3	330	1	6	
2	3	3	330	1	3	
5	3	3	344	1	9	
1	3	3	344	1	1	
5	3	3	330	1	8	
4	3	3	330	1	6	
4	3	3	330	1	6	
3	3	3	344	1	5	
6	3	3	330	1	10	
3	3	3	330	1	5	
6	3	3	344	1	11	
5	3	3	344	1	7	
5	3	3	344	1	8	
2	3	3	344	1	4	
2	3	3	330	1	3	
2	3	3	344	1	4	
3	3	3	330	1	5	
4	3	3	330	1	6	
5	3	3	330	1	7	
2	3	3	344	1	3	
5	3	3	344	1	7	
5	3	3	330	1	8	
3	3	3	330	1	5	
3	3	3	330	1	5	
5	3	3	344	1	7	
5	3	3	344	1	9	
5	3	3	344	1	7	
2	3	3	330	1	3	
3	3	3	330	1	5	
2	3	3	344	1	3	
3	3	3	344	1	5	
5	3	3	330	1	7	
5	3	3	344	1	9	
2	3	3	330	1	3	
5	3	3	344	1	8	
6	3	3	330	1	12	
5	3	3	330	1	7	
2	3	3	330	1	4	
3	3	3	344	1	5	
5	3	3	330	1	7	
4	3	3	330	1	6	
5	3	3	330	1	7	
3	3	3	344	1	5	
6	3	3	330	1	10	
5	3	3	344	1	7	
3	3	3	330	1	5	
4	3	3	344	1	6	
5	3	3	330	1	7	
5	3	3	344	1	7	
2	3	3	330	1	4	
2	3	3	330	1	3	
5	3	3	330	1	7	
4	3	3	344	1	6	
5	3	3	344	1	7	
5	3	3	344	1	8	
4	3	3	344	1	6	
3	3	3	344	1	5	
2	3	3	344	1	4	
2	3	3	330	1	4	
2	3	3	344	1	3	
4	3	3	344	1	6	
4	3	3	330	1	6	
6	3	3	330	1	11	
3	3	3	344	1	5	
4	3	3	344	1	6	
3	3	3	330	1	5	
5	3	3	344	1	7	
5	3	3	344	1	9	
3	3	3	344	1	5	
2	3	3	344	1	4	
2	3	3	344	1	3	
2	3	3	344	1	4	
3	3	3	330	1	5	
2	3	3	344	1	4	
4	3	3	330	1	6	
6	3	3	344	1	11	
4	3	3	344	1	6	
3	3	3	330	1	5	
2	3	3	344	1	3	
3	3	3	344	1	5	
6	3	3	330	1	12	
2	3	3	330	1	4	
4	3	3	344	1	6	
4	3	3	330	1	6	
5	3	3	344	1	8	
2	3	3	330	1	3	
2	3	3	330	1	3	
3	3	3	344	1	5	
5	3	3	344	1	7	
5	3	3	330	1	7	
3	3	3	344	1	5	
2	3	3	344	1	4	
5	3	3	330	1	7	
3	3	3	344	1	5	
5	3	3	330	1	8	
5	3	3	344	1	7	
4	3	3	344	1	6	
2	3	3	344	1	4	
3	3	3	344	1	5	
5	3	3	330	1	8	
3	3	3	330	1	5	
5	3	3	330	1	8	
5	3	3	330	1	7	
2	3	3	330	1	4	
5	3	3	344	1	7	
5	3	3	344	1	8	
5	3	3	330	1	7	
2	3	3	330	1	3	
5	3	3	344	1	7	
4	3	3	344	1	6	
2	3	3	330	1	2	
2	3	3	330	1	4	
2	3	3	344	1	4	
3	3	3	344	1	5	
5	3	3	330	1	7	
2	3	3	330	1	3	
5	3	3	330	1	9	
4	3	3	330	1	6	
5	3	3	344	1	7	
4	3	3	330	1	6	
5	3	3	344	1	7	
5	3	3	330	1	8	
2	3	3	330	1	4	
5	3	3	330	1	9	
2	3	3	330	1	2	
6	3	3	330	1	11	
4	3	3	344	1	6	
3	3	3	330	1	5	
3	3	3	330	1	5	
2	3	3	344	1	4	
3	3	3	344	1	5	
5	3	3	330	1	9	
5	3	3	330	1	7	
5	3	3	330	1	8	
2	3	3	330	1	3	
5	3	3	344	1	7	
2	3	3	344	1	3	
5	3	3	330	1	7	
3	3	3	330	1	5	
3	3	3	330	1	5	
2	3	3	344	1	3	
2	3	3	330	1	4	
5	3	3	344	1	7	
2	3	3	344	1	2	
2	3	3	330	1	4	
3	3	3	330	1	5	
3	3	3	344	1	5	
5	3	3	330	1	8	
5	3	3	330	1	7	
2	3	3	330	1	4	
6	3	3	344	1	10	
4	3	3	330	1	6	
5	3	3	344	1	9	
2	3	3	330	1	4	
5	3	3	344	1	7	
6	3	3	330	1	10	
5	3	3	330	1	7	
4	3	3	344	1	6	
3	3	3	330	1	5	
4	3	3	330	1	6	
2	3	3	344	1	4	
3	3	3	344	1	5	
2	3	3	330	1	4	
5	3	3	344	1	7	
5	3	3	330	1	7	
2	3	3	330	1	4	
3	3	3	344	1	5	
2	3	3	344	1	3	
5	3	3	344	1	8	
5	3	3	330	1	9	
3	3	3	344	1	5	
5	3	3	344	1	7	
3	3	3	344	1	5	
2	3	3	344	1	4	
6	3	3	344	1	10	
5	3	3	344	1	9	
3	3	3	344	1	5	
2	3	3	344	1	2	
2	3	3	330	1	3	
4	3	3	330	1	6	
4	3	3	344	1	6	
4	3	3	344	1	6	
5	3	3	344	1	7	
2	3	3	330	1	4	
2	3	3	344	1	4	
5	3	3	344	1	8	
4	3	3	344	1	6	
6	3	3	330	1	12	
2	3	3	344	1	4	
3	3	3	344	1	5	
5	3	3	330	1	7	
4	3	3	344	1	6	
2	3	3	330	1	4	
4	3	3	330	1	6	
4	3	3	344	1	6	
3	3	3	344	1	5	
2	3	3	330	1	2	
3	3	3	344	1	5	
2	3	3	330	1	4	
5	3	3	330	1	9	
5	3	3	330	1	8	
2	3	3	344	1	4	
2	3	3	330	1	4	
5	3	3	330	1	8	
2	3	3	344	1	3	
3	3	3	344	1	5	
4	3	3	344	1	6	
2	3	3	330	1	2	
5	3	3	330	1	7	
4	3	3	344	1	6	
5	3	3	330	1	9	
5	3	3	330	1	9	
5	3	3	344	1	7	
3	3	3	330	1	5	
2	3	3	330	1	4	
3	3	3	330	1	5	
4	3	3	330	1	6	
5	3	3	344	1	8	
4	3	3	330	1	6	
5	3	3	344	1	7	
4	3	3	344	1	6	
4	3	3	344	1	6	
3	3	3	330	1	5	
3	3	3	344	1	5	
5	3	3	330	1	9	
4	3	3	330	1	6	
5	3	3	344	1	7	
2	3	3	344	1	2	
5	3	3	344	1	8	
3	3	3	330	1	5	
2	3	3	344	1	4	
5	3	3	344	1	8	
3	3	3	344	1	5	
3	3	3	330	1	5	
6	3	3	344	1	10	
2	3	3	330	1	3	
6	3	3	344	1	11	
2	3	3	330	1	3	
5	3	3	330	1	7	
5	3	3	330	1	7	
5	3	3	330	1	8	
5	3	3	344	1	7	
3	3	3	330	1	5	
5	3	3	344	1	8	
4	3	3	344	1	6	
2	3	3	344	1	2	
5	3	3	330	1	8	
4	3	3	330	1	6	
4	3	3	330	1	6	
6	3	3	330	1	10	
3	3	3	344	1	5	
5	3	3	330	1	9	
5	3	3	344	1	8	
3	3	3	330	1	5	
5	3	3	344	1	7	
3	3	3	344	1	5	
5	3	3	344	1	7	
4	3	3	344	1	6	
2	3	3	344	1	3	
2	3	3	344	1	3	
2	3	3	330	1	3	
2	3	3	344	1	3	
5	3	3	344	1	8	
5	3	3	330	1	9	
2	3	3	330	1	3	
2	3	3	330	1	2	
4	3	3	344	1	6	
2	3	3	330	1	3	
4	3	3	330	1	6	
5	3	3	344	1	8	
6	3	3	344	1	11	
4	3	3	344	1	6	
2	3	3	344	1	3	
2	3	3	330	1	3	
6	3	3	344	1	11	
2	3	3	330	1	2	
5	3	3	344	1	7	
2	3	3	330	1	4	
5	3	3	344	1	7	
5	3	3	344	1	9	
4	3	3	330	1	6	
4	3	3	344	1	6	
1	3	3	330	1	1	
2	3	3	344	1	2	
6	3	3	330	1	10	
5	3	3	330	1	8	
5	3	3	330	1	7	
2	3	3	330	1	4	
2	3	3	330	1	4	
2	3	3	344	1	4	
3	3	3	344	1	5	
5	3	3	330	1	9	
2	3	3	330	1	4	
6	3	3	330	1	10	
3	3	3	344	1	5	
5	3	3	344	1	7	
5	3	3	344	1	8	
2	3	3	330	1	4	
4	3	3	344	1	6	
2	3	3	330	1	2	
5	3	3	330	1	9	
6	3	3	344	1	12	
1	3	3	330	1	1	
6	3	3	330	1	11	
2	3	3	330	1	4	
6	3	3	330	1	10	
3	3	3	330	1	5	
2	3	3	344	1	3	
4	3	3	330	1	6	
5	3	3	330	1	8	
3	3	3	330	1	5	
2	3	3	330	1	2	
5	3	3	344	1	7	
3	3	3	330	1	5	
3	3	3	330	1	5	
2	3	3	344	1	3	
5	3	3	330	1	8	
2	3	3	330	1	4	
2	3	3	344	1	3	
3	3	3	330	1	5	
5	3	3	344	1	7	
5	3	3	330	1	8	
5	3	3	330	1	8	
3	3	3	330	1	5	
5	3	3	344	1	9	
3	3	3	344	1	5	
2	3	3	344	1	4	
2	3	3	344	1	3	
2	3	3	344	1	4	
6	3	3	344	1	10	
2	3	3	330	1	4	
3	3	3	344	1	5	
4	3	3	344	1	6	
5	3	3	330	1	8	
2	3	3	344	1	2	
6	3	3	330	1	11	
5	3	3	330	1	7	
3	3	3	330	1	5	
2	3	3	330	1	2	
3	3	3	330	1	5	
2	3	3	330	1	2	
5	3	3	344	1	8	
4	3	3	330	1	6	
3	3	3	344	1	5	
2	3	3	330	1	4	
4	3	3	344	1	6	
5	3	3	330	1	8	
7	3	3	344	1	14	
2	3	3	330	1	4	
5	3	3	330	1	7	
2	3	3	330	1	4	
2	3	3	330	1	4	
3	3	3	330	1	5	
3	3	3	344	1	5	
6	3	3	330	1	12	
2	3	3	330	1	4	
5	3	3	344	1	9	
5	3	3	344	1	9	
5	3	3	330	1	8	
3	3	3	344	1	5	
3	3	3	344	1	5	
4	3	3	330	1	6	
2	3	3	330	1	2	
3	3	3	330	1	5	
3	3	3	330	1	5	
2	3	3	344	1	2	
5	3	3	344	1	7	
4	3	3	330	1	6	
3	3	3	330	1	5	
2	3	3	344	1	3	
2	3	3	330	1	3	
4	3	3	344	1	6	
5	3	3	330	1	8	
4	3	3	344	1	6	
4	3	3	344	1	6	
3	3	3	344	1	5	
3	3	3	330	1	5	
5	3	3	344	1	7	
2	3	3	330	1	4	
4	3	3	330	1	6	
2	3	3	344	1	4	
5	3	3	330	1	7	
2	3	3	344	1	4	
3	3	3	330	1	5	
3	3	3	330	1	5	
5	3	3	330	1	9	
2	3	3	330	1	4	
3	3	3	330	1	5	
5	3	3	330	1	8	
3	3	3	330	1	5	
4	3	3	330	1	6	
2	3	3	344	1	2	
2	3	3	344	1	2	
4	3	3	330	1	6	
5	3	3	330	1	8	
2	3	3	330	1	3	
5	3	3	330	1	9	
5	3	3	344	1	8	
2	3	3	344	1	3	
5	3	3	330	1	9	
5	3	3	330	1	7	
2	3	3	344	1	3	
5	3	3	344	1	7	
6	3	3	330	1	11	
6	3	3	344	1	11	
5	3	3	330	1	7	
2	3	3	344	1	4	
3	3	3	330	1	5	
5	3	3	330	1	8	
4	3	3	344	1	6	
5	3	3	330	1	8	
2	3	3	344	1	4	
4	3	3	344	1	6	
5	3	3	344	1	9	
2	3	3	344	1	2	
4	3	3	330	1	6	
5	3	3	330	1	7	
2	3	3	344	1	4	
2	3	3	344	1	2	
4	3	3	330	1	6	
3	3	3	330	1	5	
2	3	3	344	1	4	
3	3	3	344	1	5	
4	3	3	330	1	6	
2	3	3	344	1	4	
5	3	3	344	1	7	
6	3	3	330	1	12	
5	3	3	344	1	9	
2	3	3	330	1	4	
5	3	3	344	1	9	
2	3	3	344	1	4	
2	3	3	344	1	2	
2	3	3	330	1	4	
5	3	3	344	1	8	
2	3	3	330	1	4	
5	3	3	344	1	7	
2	3	3	330	1	2	
5	3	3	330	1	9	
2	3	3	330	1	2	
4	3	3	344	1	6	
5	3	3	344	1	8	
3	3	3	344	1	5	
2	3	3	330	1	4	
5	3	3	344	1	7	
4	3	3	344	1	6	
2	3	3	330	1	3	
2	3	3	344	1	4	
5	3	3	344	1	9	
5	3	3	330	1	9	
2	3	3	330	1	4	
5	3	3	344	1	7	
5	3	3	330	1	7	
5	3	3	330	1	7	
5	3	3	330	1	8	
6	3	3	344	1	10	
5	3	3	344	1	7	
2	3	3	344	1	3	
3	3	3	330	1	5	
2	3	3	330	1	3	
6	3	3	330	1	11	
3	3	3	344	1	5	
2	3	3	344	1	2	
2	3	3	330	1	4	
5	3	3	330	1	9	
2	3	3	330	1	4	
3	3	3	344	1	5	
5	3	3	344	1	7	
6	3	3	330	1	12	
5	3	3	344	1	7	
5	3	3	330	1	9	
2	3	3	344	1	4	
4	3	3	344	1	6	
7	3	3	330	1	0	
3	3	3	330	1	5	
6	3	3	330	1	10	
1	3	3	344	1	1	
7	3	3	330	1	0	
4	3	3	344	1	6	
6	3	3	344	1	11	
5	3	3	330	1	8	
3	3	3	330	1	5	
4	3	3	344	1	6	
6	3	3	344	1	12	
6	3	3	344	1	10	
6	3	3	330	1	10	
3	3	3	330	1	5	
6	3	3	344	1	10	
4	3	3	344	1	6	
3	3	3	330	1	5	
3	3	3	330	1	5	
2	3	3	344	1	3	
5	3	3	344	1	8	
5	3	3	330	1	9	
2	3	3	344	1	4	
5	3	3	330	1	7	
2	3	3	344	1	3	
3	3	3	344	1	5	
2	3	3	330	1	3	
5	3	3	330	1	7	
5	3	3	344	1	8	
2	3	3	330	1	2	
4	3	3	330	1	6	
2	3	3	330	1	4	
6	3	3	330	1	10	
6	3	3	344	1	11	
2	3	3	330	1	4	
3	3	3	330	1	5	
2	3	3	344	1	3	
5	3	3	344	1	9	
7	3	3	330	1	0	
5	3	3	344	1	7	
6	3	3	344	1	11	
2	3	3	330	1	4	
2	3	3	330	1	4	
2	3	3	330	1	3	
3	3	3	330	1	5	
2	3	3	344	1	4	
4	3	3	330	1	6	
4	3	3	344	1	6	
5	3	3	330	1	7	
3	3	3	344	1	5	
2	3	3	330	1	3	
3	3	3	344	1	5	
4	3	3	344	1	6	
2	3	3	344	1	4	
5	3	3	330	1	7	
2	3	3	344	1	4	
4	3	3	330	1	6	
6	3	3	330	1	10	
5	3	3	330	1	8	
3	3	3	344	1	5	
2	3	3	330	1	4	
3	3	3	330	1	5	
5	3	3	330	1	7	
7	3	3	330	1	0	
6	3	3	330	1	10	
5	3	3	330	1	9	
3	3	3	344	1	5	
5	3	3	344	1	7	
5	3	3	330	1	7	
3	3	3	330	1	5	
4	3	3	344	1	6	
6	3	3	330	1	11	
2	3	3	330	1	2	
2	3	3	344	1	2	
3	3	3	344	1	5	
5	3	3	330	1	7	
3	3	3	330	1	5	
3	3	3	330	1	5	
4	3	3	330	1	6	
4	3	3	330	1	6	
4	3	3	330	1	6	
3	3	3	344	1	5	
4	3	3	344	1	6	
2	3	3	344	1	3	
4	3	3	330	1	6	
2	3	3	344	1	4	
4	3	3	330	1	6	
6	3	3	344	1	10	
4	3	3	330	1	6	
1	3	3	344	1	1	
2	3	3	330	1	4	
3	3	3	344	1	5	
3	3	3	344	1	5	
3	3	3	330	1	5	
5	3	3	330	1	7	
5	3	3	330	1	7	
2	3	3	330	1	2	
4	3	3	330	1	6	
5	3	3	330	1	8	
2	3	3	344	1	4	
4	3	3	330	1	6	
5	3	3	330	1	8	
3	3	3	330	1	5	
5	3	3	344	1	8	
2	3	3	344	1	3	
6	3	3	330	1	10	
3	3	3	330	1	5	
2	3	3	330	1	4	
3	3	3	330	1	5	
4	3	3	344	1	6	
5	3	3	344	1	7	
2	3	3	344	1	4	
3	3	3	344	1	5	
6	3	3	344	1	11	
5	3	3	344	1	9	
6	3	3	330	1	10	
5	3	3	344	1	9	
2	3	3	330	1	4	
4	3	3	344	1	6	
2	3	3	330	1	2	
4	3	3	344	1	6	
2	3	3	330	1	2	
2	3	3	344	1	4	
2	3	3	330	1	4	
6	3	3	344	1	11	
4	3	3	344	1	6	
4	3	3	330	1	6	
2	3	3	344	1	4	
4	3	3	330	1	6	
5	3	3	330	1	8	
2	3	3	344	1	2	
4	3	3	330	1	6	
2	3	3	344	1	4	
2	3	3	344	1	3	
5	3	3	344	1	8	
2	3	3	330	1	3	
5	3	3	344	1	7	
5	3	3	330	1	7	
2	3	3	344	1	3	
4	3	3	330	1	6	
5	3	3	344	1	7	
2	3	3	330	1	4	
4	3	3	330	1	6	
4	3	3	330	1	6	
6	3	3	344	1	11	
5	3	3	344	1	7	
4	3	3	330	1	6	
6	3	3	330	1	10	
5	3	3	344	1	8	
5	3	3	344	1	8	
5	3	3	344	1	7	
4	3	3	330	1	6	
4	3	3	344	1	6	
4	3	3	330	1	6	
1	3	3	344	1	1	
3	3	3	330	1	5	
4	3	3	344	1	6	
5	3	3	344	1	8	
3	3	3	330	1	5	
